,Unnamed: 0,bill_intro,committee_position,engagement,pid,pid_next,procedural,procedural_question,question,simple_label_next,text,text_next,uids,vid,weak_question
207,207.0,False,Member,False,43.0,111336.0,False,False,True,State Agency Rep,"I have a question., Thank you very much, Mr. Chair. The BOE has come under a lot of fire lately and there's been a lot of talk of massive structure reforms needed in the BOE. I've also heard that there are a number of excess employees at the BOE., And that's just kind of what I've heard around from various accounts that I've gotten. There's been a lot of discussion about the BOE lately. So my first question is how many people does the BOE actually employ?","We have close to 4,900 positions. Right now, of those 4,900, we have 639 that are vacant. Of that amount, there are 80 positions that are on approved leave of absence.","{13325783, 13270526, 13270527}",27463,False
208,208.0,False,Member,False,4657.0,7769.0,False,False,True,State Agency Rep,"Since we're dealing in cash, it's hard to audit someone., Yet I was listening in on one conference recently on Cal Channel where the growers were saying, wait a second, we're using software ourselves which tracks all of our cash really good detail. And so I was just wondering, Ms. Tong, I'm not familiar, is it like a Quicken or what are they using internally?","Yeah, we've heard some similar that a lot of these businesses, if they're more established, they have an internal tracking system. Quicken, more like bookkeeping type software. Actually, some of the industry folks that we have heard from","{15977121, 15977122}",30515,False
209,3.0,False,Vice-Chair,False,65.0,11.0,False,False,True,Bill Author,"Assemblyman, thank you, this is actually very exciting for me, we did something very similar at the County of Orange. We got it allocated, and then I left to the Senate, and so I'm not, so they're working on that pilot over there. I just have a question, is, what's the criteria and who could apply for these grants? Or is that left to the department?","The dental director will be able to help participate in this opportunity to help facilitate the criteria related to the question that you had at hand. And I don't know if Dr. Glassman, you might want to add an additional item.",{1676267},1588,False
210,3.0,False,Not In Committee,False,23.0,20.0,False,False,False,Bill Author,Very good. the six week benefit pre-trial as well as post trial.,I ask for your aye vote. Thank you.,{4107981},5271,False
211,1.0,False,Member,False,91.0,114.0,False,False,False,Bill Author,Thank you.,"No, thank you. I'll just use that as my close, sir. And respectfully ask for an aye vote.",{12452464},26915,False
212,0.0,False,Member,False,100942.0,55.0,False,False,False,Bill Author,"Good morning, Senator.",Good morning.,{14653217},30059,False
213,17.0,False,Member,False,31.0,20.0,False,False,False,Bill Author,Mr. Stone.,"Thank you, Mr. Speaker. Juvenile adjudications, juvenile criminal trials, are a little different than adults and they use different terminology, but to put it into terminology of adult crimes, to make sure they understand the distinction here, if a child is determined to be guilty in a case, the current law allows automatic sealing of that record.",{12781139},27101,False
214,2.0,False,Member,False,31.0,22.0,False,False,False,Bill Author,"Thank you, Mr. Allen. All debate having ceased, Mr. McCarty you may close.","Thank you, Mr. Speaker. I wanted to close but, I also wanted to address the question for my colleague from North San Diego. County. This Bill is supported by our local Sacramento County officials, two of our County supervisors came to testify in support of this measure. I'm sorry it was not reflected in the analysis, and that gets to the cracks of the issue here, is that the fee structure, there's a $100 fee in state statute plus the fee from the DOJ for the background checks. You can have CPI index in there but we've found here in Sacramento because we have gone from 300 CCW permits per year to nearly 8,000.",{9303578},16349,False
215,21.0,False,Not In Committee,False,3.0,11.0,False,False,True,Bill Author,"I will just make a quick comment and let you respond in your close. In the analysis on page seven, it does point out that SB 669 by Senator Huff, established a training program for people who wanted to be able to receive an EpiPen. In these organizations, they have to have one person who is trained in order to get the EpiPen., However, we really don't have resolved the issue of the fact that that trained person may not be there when the emergency arrives. I don't see that as an insurmountable problem. I support the bill. I think we need to figure out, going forward, how we uphold the Senate bill that we supported and passed, along with this idea that, basically untrained people now will be., Which I think is probably okay, there's not a great deal of risk to using the Epi-pen, but would you like to address that in your close?","Sure, thank you very much members and for your comments Assemblymember Baker. Certainly, as you know, this is double-referred also to Judiciary, and this issue in clarification I'm happy to work with you to clarify and work on these issues. I do think it's important that we talk about who is liable and talk about the Good Samaritan law, too.","{3241792, 3241800, 3241812}",4629,False
216,16.0,False,Member,False,62.0,71.0,False,True,False,Bill Author,"Yes, please Senator, would you like to close?","Yeah, I appreciate the comments from the Senator from Orinda. And we've discussed this already with the opponents of the bill.",{13369976},27539,False
217,23.0,False,Member,False,7492.0,87.0,False,False,False,Bill Author,Mr. Jones-Sawyer you're recognized.,"Thank you, Madam Speaker. AB 2013 is back for concurrence. The bill establishes a pilot project that would, within a group of counties, require a court to issue prompt, probable cause determination hearings for out-of-custody defendants charged with a misdemeanor.",{9304948},16339,False
218,18.0,False,Member,False,110.0,70.0,False,False,False,Bill Author,"Senator Atkins., Thank you, Mr. Chairman. I just want to extend my thanks to the author, because this was an issue I had concerns about as well. So, this has been a lot of work, I appreciate the questions of my colleague, and I just want to say thank you for continuing to work on this., I think the two together are very important, and you kept your word, and so I just want to say thank you.","And I really look forward to the second we're ready, we're going to conjoin the bills and get this thing done, I really hope that day is coming soon.","{15518258, 15518259, 15518260}",30345,False
219,11.0,False,Member,False,36368.0,112.0,False,False,False,Bill Author,"Very good, thank you Ms. Christianson. No other witnesses in support. Anyone in opposition? Seeing none. Members, questions, comments for the author?, I will make just a very brief comment having had direct experience with the MRCA's program when I was sitting on the Santa Monica Mountain's Conservancy. And when you work with the Canoga Recs and Parks District this notion of integrated sort of multi agency efforts is smart, and to me, it's the future of governance for the river. And this is sort of a model process that you're bringing forward here, so I really strongly support your approach., And especially this notion of getting the young people who have an equity stake in all this. Canoga Park is in the heart of my district, it is the headwaters of the LA River. And you're right, it is regarded as mostly a drainage ditch. But you look along those pathways where kids ride their bikes in the morning or a mom walks their dog or, people just go to get out of the heat of all the concrete everywhere and just you watch a few ducks go by and it changes your entire perspective. That nature can penetrate the valley and south LA and all the rest of it. So it's inspiring work, I'm excited you're doing it., And hopefully we can figure out long term funding source to actually put this all together. But I think there are a few vehicles moving that should be viable. So I would certainly entertain a motion. So moved. Very good, Senator Jackson, the motion would be due pass to Appropriations. With that allow you to close.","I respectfully ask for an aye vote so that we could have the River Rangers Program be part of the whole river and not just the northern part of the City of LA. And just creating equity across all those borders that the river passes, thank you.","{14643113, 14643114, 14643115, 14643116, 14643109}",30074,False
220,14.0,False,Member,False,100.0,1.0,False,True,False,Bill Author,Senator Hall?,"Thank you, Madame President and Senators. SB 1199 is a district bill that will allow two billboards located in the City of Inglewood to advertise businesses located within the city, which acts as the successor agency to the now dissolved RDA. I respectfully ask for your aye vote.",{6141801},6916,False
221,13.0,False,Member,False,101330.0,30.0,False,True,False,Bill Author,"Very good, thank you very much. Is there anyone else who would like to speak in support? Anyone in opposition? Seeing no opposition, we do have a motion and a second. Any questions or concerns, Committee? Would you like to close?",Just respectfully ask for your aye vote.,{14079459},27661,False
222,1.0,False,Member,False,15.0,3.0,False,False,True,Bill Author,"And I could appreciate that but to the oppositions comment, should we applied that standard across the board then? So, who ever is developing the clinical path way should they have to abide by that same standards.","That's already the best practice standard out there. The doctors, the hospitals, the process that is in place is completely transparent currently. We're asking the plans who are new to this world to come in really alignment with what doctors and researchers have been doing already.",{5838983},6812,False
223,11.0,False,Member,False,64.0,10481.0,False,True,False,Bill Author,Senator Glazer?,"Madame President and members, Senate Bill 1389 will require the electronic recording of interrogations for any person suspected of homicide.",{6938725},7205,False
224,10.0,False,Not In Committee,False,80.0,9.0,False,True,False,Bill Author,"Thank you so much. Any individuals from the public and opposition? Seeing none, questions or comments from the committee members? Seeing none. We have a motion and a second, Mr Alejo would you like to close?",I respectfully ask for your aye vote.,{1137068},1105,False
225,3.0,False,Member,False,50.0,67.0,False,False,False,Bill Author,"I just want to tell the author thank you for doing it, I'm surprised we haven't work on this before. This is something that's obviously very timely and I think your work with the Committee here and the Chairman on this to make sure we get these amendments in is something that will make it stronger bill. But I just want to thank you for working on this, and I look forward to partnering with you as it goes forward.",Thank you.,{12351939},26806,False
226,1.0,False,Member,False,100942.0,34362.0,False,False,True,Bill Author,"Similar point, you know that there are due process protections in the bill, which is true. But there's a big difference when it comes to due processes as to whether that process occurs pre-deprivation or post-deprivation. And so my understanding is in the current State of the bill, there's no pre-deprivation. And by that, I mean we have a property interest at stake here which you're depriving the licensee., There's no pre-deprivation process in the current form of the bill, is that right? Do you want to answer that? Aside from I suppose that the local law enforcement has to provide an affidavit but there's no opportunity by the licensee to be heard or anything like that?","No, at the outset, correct. But the local municipality under penalty of perjury, there are findings that need to be done. And if you want to give a specific.","{14628238, 14628239}",30062,False
227,0.0,False,Member,False,11.0,1112.0,False,False,False,Lobbyist,"Great, thank you very much.","So that was untenable. We did 1308 to fix that and if the same protections that we had in 1308 for out of hospital births were in this bill, that would be a great start.",{12586886},26934,False
228,0.0,False,Member,False,96.0,67.0,False,False,True,Bill Author,"So I know there was reference made to a previous effort to look at single gender schools which sounds like it wasn't very successful. I mean, I guess the other question I'd have is that I know people cite, there are some studies on one site some say is enough but has anyone done a meta analysis and looked at the weight of the studies? I mean, not all studies are equal., I did note that in the analysis, they said, generally, the studies were all bad, so they weren't very good. But I guess as someone who's trying to look at our evidence base, it sounds to me like the evidence is mixed at best, and not generally good at worst, so.","The most recent evidence that the district, and we've limited this bill to be a LAUSD specific proposal. We've time-limited it, we've referenced the requirement of reporting, not unsimilar to federal guidelines. We can check and see if the federal language is more supportive and","{15151880, 15151878}",30210,False
229,3.0,False,Member,False,36368.0,2269.0,False,False,True,Lobbyist,"Thank you, Mr Chair, and thank you, Senator Jackson. I got to start out by just saying that it creeps me out, you're a- all these toys. I don't know if they're watching me right now. So, I'm kind of, we're having a bit of a face off. The intent of the bill, I completely agree with, especially when it comes to teddies and toasters., And the toy industry's concerns frankly, I'm not particularly sympathetic to on the labeling issue. I think, if a toy out there is capable of recording what you do that ought to be notice to consumers and that ought to be clear on the packaging. We have to make room for that., So, I'm concerned about a proliferation of these kind of devices. I think, some of the concerns I have are about more the examples that Miss Gladstein brought up in terms of the scope of this bill. And so, when you have your Waze app, your car, a smart meter, these kinds of technologies. I'm just trying to get more clarity before this bill moves forward in terms of your intent., Because, I know, this has sort of evolved quickly. So, I want to just ask you a few questions and see if we can get a little more clarity, because it sounds like you've already taken significant amendments, and I appreciate you working on that. But I just want to sort of hone in., Because I still want to be able to use my iPad and my iPhone and, I want my car to be able to talk to another car and some people at a policy level just don't want that, but I guess I see more upside and a way to mitigate that risk and I think you're open to that too, from our conversations but, so just to clear a few issues. So one in the amend you took,, you talked about limiting the definition to this notion of a stated functionality of a connected device. So, the design of a device or the necessity to obtain consent on those devices. But, I'm trying to sort of figure out what the stated functionality of the devices you guys are contemplating in this., So, is that an iPhone with an app on it? What is the devices, is the device the app or is the device the phone? Same in this biometric context. Like if you have a glycemic index indicator., Is that the stated functionality of say a Fitbit that also can check your glycemic indexes. Is the Fitbit for the stated functionality up to the manufacture to say, this is just about tracking your steps or is it really about some other information they may be collecting. So that's the first one., Second one on geolocation issues, I want to get clarity on does this sort of encompass when two vehicles are communicating with each other? Or back to a sort of Waze app, where they're upcoming traffic situations? Is that sort of contemplating within the scope, and do you want to regulate that., And in other words, do you want there to be a semi-frequent or how frequent of a notification you say a driver, when that's recording your information. So say your Waze is on and it is letting you know, it's tracking sort of your location at the time., Is that at red light on all the time like, in your mind say what is that notification look like.nd then the final question was really about how this matches up with existing laws. So, there are some existing security requirements in the civil code that I wanted to get clear, how this bill differs or if the intent is really to be consistent with that existing part of the Civil Code., So, in 1798, we did our own notes because industry hasn't really been engaging on the amendment front at this point. It seems more like there's a bit of an impasse at this point, but hopefully we can start to break that up today. But the amendment says, they want, the devices to be equipped with reasonable security features appropriate to the nature of the device, that's in the amend. But the existing law has a section in that code that also says that, any business that owns a license or maintains information about California residents, must implement and maintain reasonable security procedures and practices, appropriate to the nature of the information collected., So, is the intent for the bill to be broader than that? More inexpensive? Consistent with that? Because it is right in the same section of the code., So I just want a clarity on some of those issues so we can sort of scope this thing out and just figure out, is this really about teddies and toasters, or is it also about iPhones and cars? Because the teddies and toasters point is troubling, I think we ought to shut down those practices of being able to automatically record and, there ought to be some recourse in existing law, but if we need to do more there, great., Personal information., Well, just to be clear on that one, nothing's referenced there. It just says appropriate to the nature of the information. So there's a sort of a reasonable standard governing the current Civil Code on that one, right? It doesn't sort of specify this device or this type of-","Correct,- Got it. The definition of personal information itself is limiting.","{12999488, 12999489, 12999490, 12999491, 12999492, 12999493, 12999494, 12999495, 12999496, 13059373, 12999509, 12999480, 12999483, 12999484, 12999485, 12999486, 12999487}",27290,False
230,1.0,False,Vice-Chair,False,4657.0,62.0,False,True,False,Bill Author,"Great, any other witnesses in support? Any witnesses in opposition?  Seeing none, any questions for my colleagues? We have a motion by Senator Monning. Senator Leyva, would you like to make your closing remarks?",Respectfully ask for an aye vote.,{12533057},26993,False
231,3.0,False,Member,False,55.0,58.0,False,False,True,Bill Author,"I guess my question, I'm old enough to remember block grants and what would a true block grant in the STIP look like? It seems like we've got this hybrid, with 44% or 75% and how would that change or improve the delivery of projects if we just went with the complete block grant program for state transportation improvement programs? I mean that's radical, I get it.","Yeah, it is very radical and that's where a lot of the concerns are raised because of the way it's currently allocated and to try to find a pure process where you get your, you know, $200 million, here it is and here is your state transportation improvement program, boom.",{2698398},4232,False
232,7.0,False,Member,False,7.0,53.0,False,False,False,Bill Author,"Assemblymember Gonzalez, you may open.","Thank you, Mister Speaker, and members. AB 546 is back for concurrence. The amendments taken to Senate are clarifying and technical in nature. This bill has received unanimous bipartisan support, and I respectfully ask for an aye vote.",{3766397},4928,False
233,52.0,False,Member,False,116.0,120.0,False,False,False,Bill Author,Your bill is out. Five - zero. Congratulations andThank you very much.,Thank you. Thank you for being here.,{797632},836,False
234,9.0,False,Member,False,62.0,92.0,False,False,False,Bill Author,Senator Beall.,"Madam President I'm here to present SB 755, this establishes an important safeguard in our legal system for child victims of sexual assault. Victims must endure a long legal process and often feels like a continuation of the traumatic event. The current law has no parameters for these assessments that take place.",{13376777},27542,False
235,7.0,False,Member,False,101332.0,41.0,False,False,False,Bill Author,"It just dawned on me. Years ago, I worked and did payroll implementations and software implementations for the DMV. And it seems to me that to have the DMV completely change the systems for one year overhaul is going to be very pricey. So, based upon that, I will not be supporting your bill.","Well, I appreciate your comments and I certainly respect the fact that you have some institutional knowledge with the DMV, however, it's 2017. And we can do a lot of really creative and wonderful things with technology and it doesn't cost a lot of money to do so. To change a form or to change the date at which one's driver's license would be expired is its not rocket science, it's pretty simple to do.",{12396621},26896,False
236,3.0,False,Member,False,112.0,80.0,False,False,False,Bill Author,"I want to thank the author for working on the issue of helping low income individuals who do not live in a disadvantaged community is, I think, important if we're going to discuss equity. Whether it's CalEnviroScreen or not, even with that, we don't always get equity and we see that with the first few rounds of money, what's going on even for disadvantaged communities. And I apologize, I haven't had a chance to look at all the language for this bill., But we could say now, we look at the first few rounds, we noticed that their system hasn't worked, because when you have the five most populated cities in the LA county getting the least money. It's not a system that works, and so today, it's not a reason to oppose the bill for me today, but it is a concern that I would like to see that we take seriously and try to address as this bill moves forward., I know you have many steps and lots of stakeholders in the other house to work with, but I will in the future Reserve my vote if we don't have that discussion. I think it's something that gets lost along the way in addition to the role communities. In addition to communities where you have more affluence, but you still have plenty of low income folks that should be coming into this.",There's already an Assembly bill 1532 which requires the Department of Finance to submit those annual reports to the Legislature on the status and the outcomes of the projects funded from the GGRF fund. The reports list and describe each individual project funded by GGRF.,"{4799970, 4799988, 4799990}",6209,False
237,5.0,False,Member,False,99.0,38.0,False,False,False,Bill Author,"One final question, Mr. Chairman. And that is the follow up on the iconic Senator Polanco's question about prioritizing the dial up folks. Why couldn't that, it sounded like a pretty reasonable argument, why couldn't we get there?","We can, in fact, we've stated that that's a very easy amendment to take. We also want to address while we're at this, that those who have affiliated their opposition to the amendments being asked for by the CETF. We have the first right of refusal, and I think we have in the Amendment 2, that we've accepted by the Committee",{18139992},30954,False
238,0.0,False,Member,False,25.0,20.0,False,False,False,Bill Author,I'd like to move the bill.,I ask for your aye vote.,{2009826},1907,False
88,,False,Member,False,31.0,14856.0,False,False,False,General Public,"Consent calendar members. Does any member wish to remove an item from the consent calendar?, Seeing and hearing none., The clerk will read the second day consent calendar.","Assembly Bill 2390 by Assemblymember Brown, an act relating to juveniles.","{4967409, 4967411, 4967407}",6306,False
17,,False,Member,False,100.0,26.0,False,False,False,Bill Author,"Yes., Again, I think we'll be able, should SB 122 pass, we'll be able to expedite this process, the EIR process; the CEQA process, saving at least a year, possibly two years. And again, I appreciate the response by the Sierra Club., We need to know what we don't know, and that's part of the reason for CEQA. And, I also appreciate the comment on Page 4 of the analysis that reminds us, I think, why CEQA is important., And then under Item 3, what is lost with an exemption from CEQA? And what is lost to inform decision makers and the public about the impacts of projects to identify ways to avoid or significantly reduce environmental damage,..., ...prevent environmental damage by requiring feasible alternatives for mitigation measures, disclose to the public reasons why an agency approved the project, if significant environmental effects are involved, and involve public agencies in the process, and increase public participation in the environmental review and planning process., And, in the circumstance that you mentioned, Senator Stone, if you have an invasive species that is having a detrimental impact, I suspect that the public is going to want to be there to support any efforts to try to result in the necessary remediation or whatever it is that the proposal asks for., So, I mean, in talking about renewable energy, it is, we're all excited about it, but that doesn't mean that renewable energy projects shouldn't have to go through CEQA like everyone else., Just because something goes through CEQA doesn't mean that it's condemned, or that it's going to be prolonged for, you know, forever. What it means is there's a process by which we're going to identify what the consequences and the benefits are., And as I said, with the bill that I've done, we're going to expedite the process of preparing the record. We're going to make sure that the public has full information about a project in real time, not months later by having it posted in real time on its own website, and thus reducing, we estimate, at least a year to two years of a project's delays., So again, I know we all like to, we hear CEQA we think awful, but again, there are only 4% of all CEQA requests end up in any kind of litigation. By expediting the processes I've mentioned in this bill, I think we can get to exactly what you want to get to while still protecting a process that is proven to be effective in protecting the state., So, I appreciate the effort senator, but again, I'm going to vote no on this because I just think we're, again, that we're trying to find more and more reasons to undercut CEQA, and I just don't think that we need to do that, or should be doing that.","Thank you Senator, and I certainly appreciate all the comments. And, I think this project is very unique, in that, certainly the public can get involved in an EIR to figure out how we're going to, well actually you don't have to go through CEQA to bring a restoration project to fruition.","{1025953, 1025923, 1025959, 1025931, 1025901, 1025935, 1025905, 1025939, 1025911, 1025945, 1025917}",1012,False
111,,False,Not In Committee,False,14.0,12045.0,False,False,False,General Public,"Thank you very much. Are there any others, wishing to add on, in support? Seeing none, are there any wishing to speak against the bill? Please come forward. And please state your name for the record and proceed.","Hi, my name is Patricia Bellisano, I'm President of the California National Organization for Women and we are in opposition unless amended. All of the testimony that you've heard here today just insert race Sexuality, disability, what's the difference? Is there two standards? Equal pay for equal work if you're an able bodied white woman and if you're a woman of color, if your competitor is a male. But if you're in a job like my former clients, the Los Angeles County police officers who were predominately Latino and African American, chain different job titles, did exactly the same job.",{1656177},1571,False
37,,False,Vice-Chair,False,26.0,7223.0,False,False,False,General Public,Thank you for your testimony.,"Good morning Mr. Chair, members of the Committee. My name is Tim Sloane. I am the Program Director with the Pacific Coast Federation of Fishermen's Associations. We are the largest organization of commercial fishing men and women on the west coast, and we represent 12 ports in California and temporizing hundreds of Californians who rely on the state's marine resources for their livelihoods.",{782467},823,False
29,,False,Member,False,31.0,44.0,False,False,False,Bill Author,"Seeing no additional discussion, or, debate on the item, Dr. Weber you may close.","Yes, Mr. Speaker and members, I rise and continue to ask for your support on this particular bill. I think we could debate Prop 47 all day long, and there are many who are for, and there are many who are opposed to it. We can see all kinds of things that happen as a result of Prop 47, positive and negative. We're being asked by those who've been asked to carry out the initiative or","{6832632, 6832630}",7151,False
98,,False,Member,False,93.0,879.0,False,False,False,General Public,"Thank you so much, Mr. Chair, and members, grateful to be here today. SB 685 is focused on veteran's service organizations. VSOs allow those who have bravely served this great country in any of the branches of the US military, to access programs and services, find support and friendship and help re-engage in their communities., It's crucial that these organizations which support those who have served, be provided the necessary tools to aid the two million veterans who call California home, and that number grows by 30,000 per year., SB 685 is a bipartisan proposal, that will allow veterans service organizations to host the general public, when holding events that serve alcohol, at their organization's establishment. This would be focused on beer and wine., The current alcohol license arrangement only allows a veteran and their one guest to be served alcohol hosted at the VSO's building or hall. This proposal will generate more revenue for VSOs, and will allow them to expand services for veterans into complete repairs and upkeep on aging veteran halls across this state., To be clear, this bill will not make veteran halls de facto bars, as only beer and wine would be allowed to serve at the time of the event, per the license, to the public, and not only in, only at specific events within their establishments., VSOs will still need to apply for an alcohol license, and all training requirements for bartenders will still apply. The main purpose of all non-profit veteran service organizations, has been to close the gap of services between the Department of Veteran's Affairs, and veterans., Very well.","Pete Conaty representing 20 veterans groups, many which are here to say, me too, and I have a good talk about, okay, one sure thing, sir, you heard earlier, you can't run a fine arts center on ticket sales, well you cannot run and maintain a veteran's post on membership anymore with the passing of the World War II generation.","{539586, 539626, 708300, 539598, 539568, 539638, 539610}",574,False
205,,False,Member,False,60.0,2270.0,False,False,False,Lobbyist,"That is definitely helpful. Just to get a little more specific, how would a dealer for example read the bill? And differentiate between a block of aluminum and the piece next to it.","I would say that a block of aluminum is not. I don't have the exact language before me, but clearly and then it would be a design to enable person to manufacture firearms. No matter what sticker you put on it. A block of metal is not clearly an intentionally design for that purpose, this other product is.",{7283318},7347,False
89,,False,Not In Committee,False,39.0,21222.0,False,False,False,General Public,"Thank you chair members, hit and runs have a reason to epidemic proportions in California and unfortunately there's no sign of them slowing down, the latest number to come from CHP showing increase from 73,000 hit and runs in 2014 to 79,000 in 2015., There's one awful case just recently occurred right outside of my district a first grader, little girl was walking home from school when a red Chevy pickup truck crashed into her. The driver left this little girl lying in the street with several serious injuries. She spent her 7th birthday in a hospital bed awaiting a future of reconstructive surgeries and extensive rehabilitation., The driver was arrested a few days later. His future has yet to be decided by a judge. Believe it or not, under California's current penalty structure, he could possibly settle in court and get off with a couple $100 fine., And that's it. Hit and runs occur in all of our districts, leaving families torn apart with nothing to turn to, but unjust laws. The bill applies specifically to hit and run drivers who injure an individual, but, either enter into a plea bargain agreement where the sentence is reduced to a hit-and-run only with property damage. Under current law the driver can settle in court with only having to a couple $100 fine. AB 2088 corrects this injustice by requiring hit-and-run drivers who are involved in a collision where there was injury involved to either perform community service or, adhere to the terms of a licensed suspension. The idea behind this bill has been vetted for over a year and a half, and I wish that I could claim full credit, but the language I present to you today has truly been a bipartisan effort. While some concern still may exist over limiting court's discretion,, I want to stress that the court now has three penalty options ranging from a couple hours of community service to six months worth of license suspension. So that yes, the court already has the discretion to suspend an offender's license or require community service in these case scenarios, but we will need this bill to guarantee that a hit and run drivers are adequately held accountable to the suffering that they cause., So with me is Damian Kevitt who will share his personal story as a victim of hit and run and how his experience inspired him to start up a non-profit named Streets are for Everyone or SAFE, for short.","Committee Member, thank you for taking a moment to listen to me. In February 2013, could you introduce yourself again for us. My name is Damian Kevitt, I am Executive Director and founder of Streets are for Everyone. An efficacy group focusing on street safety for pedestrians, cyclists and all road users.","{7596167, 7596169, 7596171, 7596173, 7596175, 7596177, 7596179, 7596181}",7477,False
32,,False,Not In Committee,False,3.0,,False,False,False,Unlabeled,"Okay. And a second?, So, Mr. Gatto moves, Jones seconds., And we'll vote on consent., Where's the item consent?, Nine to zero, and consent., All right, excuse us Mr. Ridley-Thomas., We're back to you and I think we already had a motion from Mr. Wilk.",Second.,"{756609, 756673, 756611, 756613, 756607, 756669, 756671}",801,False
136,,False,Member,False,40.0,16689.0,False,False,False,General Public,Thank you Mr. Chairman.,"Two quick questions maybe for the representative from LA Ricks. The first is these networks don't ever tend to be finished. You're all As the growth of data, the growth of communications traffic in situations like this over time,",{7206907},7303,False
120,,False,Not In Committee,False,48.0,6440.0,False,False,False,General Public,"And that's an attempt to pretty much create at least a definition, something that would serve as a guide. But, I mean to be honest with you all, I'll ask the industry, because they know. They have a better idea of what this is going to look like. If it's really already in design specs and if they have the volume already.","Through the Chair, assemblywoman. So, those two requirements. First, the small cell has to be consistent with the definition and the volume metric requirements. They're independent requirements. That's requirement number one. Number two, you have to understand, those volumetric limitations are cumulative inside. So, it's not like you put a 21 cubic feet thing on a telephone pole. The individual components of the small cell are broken up on the pole.",{14751204},30114,False
101,,False,Not In Committee,False,3.0,2294.0,False,False,False,General Public,Thank you.,In opposition.,{755745},800,False
195,,False,Not In Committee,False,14.0,2693.0,False,False,False,General Public,"So under this bill, can you decrease salary below what was the initial posting?","See, I would just say, when you're advertising for a job, you put the hours, the conditions, right? You have all of the information, if you need to change the structure of the position, then it is a different position than what you, you've initially advertised.",{808951},844,False
103,,False,Member,False,59.0,5498.0,False,False,False,General Public,"Thank you, next speaker.","Leticia Garcia with Riverside County School, just want to align my comments with my colleague from San Diego Unified, and also add that we're appreciative for the flexibility of using those dollars to address some drought related issues locally. Thank you.",{1176828},1144,False
155,,False,Possible Chair,False,81.0,4034.0,False,False,False,State Agency Rep,Is the idea that consortia continue and the allocation boards are another entity? ...I heard you say that the consortia would continue? Were you going to say that?,"Correct, it's ongoing proposal... Consortia would exist throughout adult education block grant proposal.",{294291},324,False
124,,False,Member,False,33.0,7393.0,False,False,False,General Public,Please your name and position.,"Debbie Tharp, I am a patient. You know, I oppose this thing. I approve the intent of it. You're right, we do need to regulate, but this is giving a little bit too much power to counties to just enforce on out bans. So, this is not going to help patients, it's not going to help anybody.",{490016},521,False
182,,False,Member,False,113.0,97338.0,False,False,False,Staff,"Thank you, Madam Speaker. I am pleased to present HR16 which will designate March 2nd, 2017 as Read Across America Day in California. Read Across America is an annual reading motivation and awareness program that calls for, every child in every community to celebrate reading on March 2nd, the birthday of beloved children's author, Dr. Seuss. Motivating children to read is an important factor in student achievement and creating life long successful readers. Research shows that students who do more reading at home are better readers throughout their life and have higher math scores., The facts are that if a child does not read at grade level by fourth grade, there's a 75% chance that child never will read at grade level. Please join me in recognizing March 2nd as Read Across America Day, and help encourage everyone to help foster our love of reading in California's students., Any of you can read, thank a teacher. Assembly->>I ask that the role be open for coauthors.","Assemblymember Baker, you are recognized.","{10701098, 10701099, 10701100, 10701101}",23857,False
5,,False,Member,False,99.0,38.0,False,False,True,Bill Author,"One final question, Mr. Chairman. And that is the follow up on the iconic Senator Polanco's question about prioritizing the dial up folks. Why couldn't that, it sounded like a pretty reasonable argument, why couldn't we get there?","We can, in fact, we've stated that that's a very easy amendment to take. We also want to address while we're at this, that those who have affiliated their opposition to the amendments being asked for by the CETF. We have the first right of refusal, and I think we have in the Amendment 2, that we've accepted by the Committee",{18139992},30954,False
126,,False,Member,False,26.0,8789.0,False,False,False,State Agency Rep,"Yeah, still a couple more Madame Chair, thank you very much. Currently, state law has deadlines to initiate a complaint of an investigation., But there is no legislation for completing investigations. And again, being new to San Francisco, meeting people coming into my office, one of the complaints I have heard is the amount of time it takes to issue complaints. Sometimes exceeding 500 days, which puts the public at risk., What are you doing to make sure that we issue those citations in a timely way? Or at least let the institution know that there is major issues that we're concerned about, that they're putting the public at risk?","We do acknowledge that we have a backlog in issuing the citations. When our nurse surveyor team leaves a facility, we do at that time notify the facility of an intent to site and then the delay comes afterwards because that citation, to ensure that it meets legal standards, goes through multiple reviews. There's usually a physician, or there's often a physician or another consultant involved in reviewing the work of the survey team.","{2321096, 2299984, 2299982}",2030,False
73,,False,Not In Committee,False,118.0,10747.0,False,False,False,State Agency Rep,"I want to mention one, sorry. Sorry, Senator.","Thank you. Thank you very much Senator. Thank you, Senator.",{7690989},7508,False
